source_kind,source_name,source_path,unit_kind,container_name,sheet_name,slide_number,paragraph_index,table_index,row_index,column_index,cell_label,text,style_json,notes,host_name,host_since
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,53,,,"2581896,Live Like a Local in E. Nashville, 260 5* Reviews,13221453,Christy,3/17/14,t,3,t,f,3,District 6,36.16922,-86.74108,185,1,Entire home/apt,4,1 bath,1,1,$109.00 ,274,2.2,4.94,4.97,4.96,4.97,4.98,4.92,4.91","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,54,,,"2666769,Cottage at West End/Vandy/Hillsboro,457460890,Chloe,5/4/22,f,11,t,t,11,District 21,36.14705,-86.81845,314,1,Entire home/apt,4,1 bath,1,3,$129.00 ,766,6.42,4.96,4.96,4.98,4.97,4.98,4.95,4.92","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,55,,,"2694882,E. Nashville -Close to Everything, 265 5* Reviews,,13221453,Christy,3/17/14,t,3,t,f,3,District 6,36.17032,-86.7408,178,1,Entire home/apt,4,1 bath,1,1,$117.00 ,289,2.32,4.95,4.94,4.94,4.98,5,4.9,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,56,,,"2699594,Broadway Penthouse Above Live Music & Bars,1099118,Cal,9/1/11,t,1,t,t,1,District 19,36.16046,-86.77774,315,2,Entire home/apt,4,1.5 baths,1,2,$236.00 ,236,1.97,4.94,4.93,4.84,4.94,4.96,4.99,4.83","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,57,,,"2710049,Affordable extended stays,  OPEN NOW,22296,Diana,6/19/09,t,6,t,t,15,District 12,36.1631,-86.59044,325,30,Private room,1,1 bath,1,1,$34.00 ,11,0.09,4.73,4.64,4.55,4.6,4.6,4.6,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,58,,,"2726453,Luxury Living & Perfect Location Walk to Music Row,2275056,Debbie,5/2/12,f,5,t,t,8,District 18,36.14077,-86.81479,3,2,Entire home/apt,6,2 baths,2,3,$249.00 ,236,1.96,4.75,4.76,4.76,4.91,4.83,4.91,4.79","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,59,,,"2743820,East Nashville, 2 Bedroom Bungalow,5443095,Brad,3/13/13,t,1,t,t,2,District 7,36.21896,-86.71519,263,30,Entire home/apt,4,1 bath,2,3,$100.00 ,93,0.76,4.75,4.8,4.84,4.9,4.92,4.71,4.78","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,60,,,"2802925,Spa-like Stay w/Cold Plunge Minutes from Downtown!,14336050,Rae,4/15/14,t,1,t,t,1,District 24,36.14704,-86.82269,206,2,Entire home/apt,4,1 bath,1,2,$148.00 ,20,1.45,5,4.95,5,5,5,4.95,4.85","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,61,,,"2824336,Downtown/Hottub/Music Row/20 foot ceiling/Gulch!.!,14448697,Che,4/18/14,f,14,t,t,14,District 19,36.14992,-86.78832,350,2,Entire home/apt,12,2 baths,3,NA,,183,1.5,4.86,4.85,4.88,4.94,4.88,4.9,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,62,,,"2906844,Beautiful Loft Apt East Nashville,6117864,Sara,4/27/13,t,1,t,f,1,District 6,36.17739,-86.74131,117,2,Entire home/apt,2,1 bath,0,2,$104.00 ,569,4.63,4.9,4.96,4.93,4.94,4.95,4.89,4.88","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,63,,,"2908364,River View, Dock, Pool, Hot tub, CASR-201517041,14858294,Bill And Anne,4/28/14,t,1,t,t,1,District 15,36.22061,-86.70683,296,3,Entire home/apt,12,3 baths,4,8,$705.00 ,47,0.39,4.91,4.89,4.87,5,4.96,4.91,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,64,,,"2909345,Walkable in The Nations - 10 min to Broadway!,14863542,Sean And Kirsten,4/28/14,t,1,t,t,1,District 20,36.159898644709,-86.84270744,0,1,Entire home/apt,8,2 baths,3,4,$172.00 ,73,0.59,4.93,4.99,4.96,4.97,4.97,4.72,4.85","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,65,,,"2931998,Light-filled Modern Bungalow at Musician's Hideaway,5151272,Carly,2/19/13,f,1,t,f,1,District 6,36.17444,-86.73902,58,3,Entire home/apt,2,1 bath,1,1,$299.00 ,98,0.85,4.96,4.96,5,4.99,4.96,4.95,4.93","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,66,,,"2950152,Broadway, Vanderbilt, Belmont, Bridgestone Arena,15060012,William And Vicki,5/3/14,t,1,t,t,1,District 17,36.14251,-86.79137,255,1,Entire home/apt,9,1.5 baths,3,4,$225.00 ,914,7.75,4.81,4.93,4.67,4.96,4.96,4.96,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,67,,,"3021231,12 S house- 3 MILES to downtown, charming nbrhd,15395208,Julie And Josh,5/11/14,t,1,t,t,1,District 17,36.12177,-86.7829,207,1,Entire home/apt,12,4 baths,4,NA,,283,2.33,4.93,4.93,4.81,4.99,4.96,4.94,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,68,,,"3043332,Loaded Vagabond Studio (Near Opry and Downtown),293488,Caitlin,11/20/10,f,2,t,t,2,District 15,36.1641,-86.68415,334,2,Entire home/apt,3,1 bath,1,1,$76.00 ,442,3.76,4.78,4.82,4.78,4.92,4.91,4.81,4.79","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,69,,,"3052313,Perfect for Family Fun!  Walk to 12th Ave/Belmont,16805934,Rachael,6/15/14,t,3,t,t,6,District 18,36.12312,-86.80109,23,3,Entire home/apt,9,3.5 baths,4,5,$472.00 ,29,0.24,5,5,5,5,5,4.97,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,70,,,"3107569,NO SVC FEE 14bed/3bth 7000SF Downtown Mansion,15494980,Devon,5/13/14,,1,t,t,5,District 5,36.19904,-86.76105,257,3,Entire home/apt,12,3 baths,4,NA,,139,1.17,4.77,4.73,4.48,4.87,4.88,4.54,4.65","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,71,,,"3116713,Travelers Sunny Paradise Female  Non Smkr  plz,812128,Patricia And John,7/12/11,t,9,t,t,19,District 12,36.18885,-86.5917,180,31,Private room,1,1 bath,1,1,$39.00 ,10,0.09,4.7,4.6,4.6,4.9,4.9,4.8,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,72,,,"3121821,Charming private apt. in hip area,14083317,Merrilyn,4/9/14,t,2,t,f,2,District 6,36.18862,-86.73964,224,1,Entire home/apt,2,1 bath,0,1,$122.00 ,1119,9.14,4.94,4.97,4.96,4.98,4.96,4.88,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,73,,,"3123909,Spacious 4BR Townhouse near Downtown,7961115,Blake,8/5/13,t,2,t,t,2,District 19,36.18161,-86.79044,345,2,Entire home/apt,10,2.5 baths,4,NA,,157,1.29,4.86,4.92,4.88,4.92,4.95,4.85,4.71","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,74,,,"3158038,Welcome to 12 South comfort!,5611748,Melissa,3/24/13,t,1,t,t,1,District 17,36.13362,-86.78695,59,2,Entire home/apt,6,3 baths,3,NA,,50,0.41,4.94,4.86,5,5,4.94,4.94,4.8","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,75,,,"3288576,Belmont Modern Loft Guest House,2275056,Debbie,5/2/12,f,5,t,t,8,District 18,36.12465,-86.7947,82,1,Entire home/apt,2,1 bath,1,1,$124.00 ,180,1.88,4.74,4.81,4.67,4.88,4.77,4.96,4.66","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,76,,,"3379848,Casual Comfort at The Hotel Not California,17050462,Patrick & Janet,6/20/14,t,1,t,t,1,District 16,36.1232,-86.70996,322,2,Entire home/apt,3,1 bath,1,2,$148.00 ,172,2.07,4.97,4.97,4.97,5,5,4.94,4.94","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,77,,,"3398939,!!DOWNTOWN CONDO WITH GREAT POOL AND VIEW!! 84,17145199,Brad,6/23/14,f,16,t,t,17,District 19,36.17478,-86.78236,244,1,Entire home/apt,6,1 bath,1,5,$166.00 ,543,4.55,4.78,4.79,4.68,4.95,4.92,4.7,4.75","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,78,,,"3464176,Spacious Home in Cool East Nashville - #2019071966,17453866,Alex,6/30/14,t,1,t,t,1,District 5,36.17913,-86.76809,323,2,Entire home/apt,8,2.5 baths,3,NA,,92,0.76,4.97,4.96,4.87,4.98,4.99,4.58,4.83","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,79,,,"3578360,East Nashville & Easy Bike Downtown,11006332,Cp,1/4/14,f,1,t,t,1,District 6,36.16574,-86.74104,365,30,Entire home/apt,4,2 baths,2,NA,,101,0.84,4.73,4.84,4.62,4.91,4.94,4.88,4.77","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,80,,,"3648549,Serene, Cozy Getaway; Lipscomb, Vanderbilt,12South,931636,Debby,8/6/11,f,1,t,t,1,District 25,36.10373,-86.79625,1,2,Entire home/apt,4,1 bath,1,NA,,141,1.51,4.93,4.95,4.91,4.97,4.97,4.94,4.93","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,81,,,"3686152,12th South Dream Retreat - Family Friendly!,15586733,Neal,5/16/14,t,18,t,t,19,District 17,36.12521,-86.78528,310,2,Entire home/apt,10,3 baths,3,5,$366.00 ,283,2.37,4.92,4.91,4.84,4.97,4.98,4.98,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,82,,,"3694888,Unique Studio & Retro Trailer. Walk to everything,18816131,Sean,7/24/14,f,1,t,t,1,District 19,36.14959,-86.78881,260,1,Entire home/apt,8,1 bath,1,4,$196.00 ,559,4.87,4.76,4.82,4.74,4.85,4.79,4.82,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,83,,,"3696753,Restrung East Nashville Condo,18830581,Mike,7/24/14,t,2,t,f,2,District 6,36.17229,-86.75554,125,3,Entire home/apt,6,2 baths,2,3,$152.00 ,403,3.34,4.97,4.98,4.95,4.99,4.99,4.92,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,84,,,"3703925,Charming flat in heart of Nashville, Sylvan Park,441439,Angela,3/14/11,f,3,t,t,4,District 24,36.14206,-86.82473,137,1,Entire home/apt,3,1 bath,1,0,$120.00 ,661,5.52,4.76,4.85,4.65,4.93,4.9,4.91,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,85,,,"3710914,Cute East Nashville Cottage 1.5 Miles To Downtown,10259524,Brady,11/25/13,t,4,t,t,5,District 5,36.18218,-86.77158,0,1,Entire home/apt,6,2 baths,2,3,$160.00 ,847,7.03,4.89,4.94,4.86,4.98,4.98,4.57,4.86","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,86,,,"3742359,Five Star Buena Vista East Nashville Loft,13976860,Connie,4/6/14,t,2,t,t,2,District 6,36.16948,-86.73771,219,3,Entire home/apt,2,1 bath,1,1,$143.00 ,367,3.05,4.93,4.96,4.93,4.92,4.93,4.87,4.88","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,87,,,"3760928,Historic Suite in East Nashville,19112532,Angela,7/29/14,t,1,t,t,1,District 6,36.19183,-86.7427,198,1,Private room,2,1 bath,1,1,$119.00 ,367,3.08,4.95,4.97,4.94,5,4.99,4.92,4.96","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,88,,,"3793659,Family Home Downtown Nashville,9633722,Molly,10/25/13,t,2,t,t,4,District 19,36.17184,-86.79209,342,2,Entire home/apt,10,2 baths,4,5,$255.00 ,280,2.54,4.97,4.99,4.92,4.99,4.97,4.88,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,89,,,"3811909,Modern Cottage East Nashville,11543228,Jess,1/22/14,t,1,t,t,1,District 6,36.18391,-86.72637,49,2,Entire home/apt,2,1 bath,1,1,$107.00 ,402,3.36,4.96,4.95,4.97,4.99,4.99,4.88,4.91","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,90,,,"3867817,Luxury ""Shabby Chic Dollhouse"" Home~BEST LOCATION!,19969236,Elizabeth,8/13/14,f,1,t,t,1,District 24,36.12181,-86.84317,265,30,Entire home/apt,5,1.5 baths,2,2,$263.00 ,8,0.07,4.88,5,5,4.88,4.88,4.75,4.25","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,91,,,"3905148,Private Entry/1895 Victorian,19204818,Tom And Wife, Mary,7/31/14,t,1,t,t,1,District 6,36.1734771728516,-86.74029541,292,1,Entire home/apt,2,1 bath,1,1,$115.00 ,625,5.23,4.98,4.99,4.99,4.99,4.99,4.95,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,92,,,"3907104,Five Points Jewel: Vintage Charm, Modern Comfort,593556,Alece,5/16/11,f,9,t,t,9,District 6,36.175255,-86.75061,280,1,Entire home/apt,4,1 bath,1,2,$187.00 ,235,1.97,4.94,4.93,4.88,4.97,4.97,4.97,4.88","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,93,,,"3912357,Private entry & bath in the Heart of the City.,20264071,Caprisha,8/19/14,t,1,t,t,1,District 19,36.17319,-86.79354,125,1,Private room,3,1 bath,1,2,$106.00 ,415,3.64,4.8,4.83,4.79,4.85,4.87,4.67,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,94,,,"3952633,Stylish Condo in Trendy 12South,7096686,Meredith,6/24/13,f,2,t,t,2,District 17,36.12558,-86.77773,261,27,Entire home/apt,2,1 bath,1,NA,,27,0.23,4.93,4.89,4.93,5,5,4.81,4.81","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,95,,,"4033674,Modern Condo & Pool,Downtown Close! BudgetFriendly,14657565,Daphne,4/23/14,f,5,t,t,5,District 17,36.12644,-86.77843,238,1,Entire home/apt,3,1 bath,0,1,$86.00 ,946,8.06,4.63,4.74,4.68,4.93,4.91,4.72,4.67","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,96,,,"4047679,1BR/1BA Music Row Long-Term Executive Suite,2800334,Kristin,7/1/12,t,2,t,t,2,District 17,36.14261,-86.79371,181,30,Entire home/apt,2,1 bath,1,1,$90.00 ,111,0.94,4.91,4.96,4.95,4.99,4.97,4.9,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,97,,,"4067086,Urban Art District Abode,9596278,Jacob,10/23/13,t,4,t,t,6,District 17,36.14392,-86.76227,315,1,Entire home/apt,6,1 bath,3,3,$149.00 ,830,6.97,4.69,4.81,4.68,4.96,4.94,4.27,4.71","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,98,,,"4100639,*Downtown Condo with Beautiful River View*,17145199,Brad,6/23/14,f,16,t,t,17,District 19,36.17121,-86.77958,192,1,Entire home/apt,4,1 bath,1,3,$182.00 ,566,4.93,4.72,4.75,4.73,4.91,4.88,4.72,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,99,,,"4169295,Belmont 12th South DREAM HOUSE: Top rated home,2275056,Debbie,5/2/12,f,5,t,t,8,District 18,36.12465,-86.79689,326,2,Entire home/apt,12,4.5 baths,5,6,$1,004.00 ,104,0.92,4.88,4.87,4.84,4.96,4.92,4.98,4.75","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,100,,,"4178988,Award-Winning Resort Cottage,457460890,Chloe,5/4/22,f,11,t,t,11,District 6,36.1748,-86.73808,255,1,Entire home/apt,4,1 bath,1,6,$129.00 ,855,7.25,4.98,4.96,4.98,4.99,4.99,4.96,4.95","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,101,,,"4197716,Scandinavian Style Apartment in Heart of East Nashville,12122804,Cass And Martin,2/10/14,f,2,t,t,2,District 6,36.18111,-86.73229,172,1,Entire home/apt,4,1 bath,1,1,$106.00 ,695,5.86,4.8,4.88,4.83,4.94,4.88,4.88,4.78","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,102,,,"4227049,East Nashville Victorian Home,7153613,Tammi,6/27/13,f,1,t,t,1,District 6,36.18701,-86.7363,87,7,Entire home/apt,4,2.5 baths,2,NA,,69,0.59,4.9,4.94,4.86,4.97,5,4.87,4.76","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,103,,,"4252199,Big & Cozy East Nashville Retreat,22066344,Katie,10/2/14,t,4,t,t,4,District 5,36.18251,-86.75297,0,2,Entire home/apt,8,3 baths,4,NA,,395,3.37,4.88,4.91,4.77,4.97,4.98,4.84,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,104,,,"4275484,The Hamilton - In Trendy WeHo + 1.5 mi to Broadway,22196890,Donald,10/6/14,f,1,t,t,1,District 17,36.13778,-86.76872,307,3,Entire home/apt,10,2 baths,3,4,$189.00 ,341,3.07,4.67,4.74,4.57,4.87,4.9,4.78,4.69","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,105,,,"4302855,The Commodore: Upscale Summer Home Near Vanderbilt,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 18,36.1366166710405,-86.81128188,314,2,Entire home/apt,10,2.5 baths,3,6,$327.00 ,188,1.9,4.98,4.99,4.87,4.96,4.97,4.98,4.87","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,106,,,"4303083,The Lenore: Walk to Titans! True Home, Big Yard!,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 6,36.16992,-86.7477,337,2,Entire home/apt,10,2 baths,3,5,$247.00 ,207,2.14,4.91,4.92,4.91,4.91,4.92,4.83,4.86","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,107,,,"4351066,Nashville Modern Studio in Hip Melrose,16587828,Cal,6/9/14,f,4,t,t,5,District 17,36.12679,-86.77831,316,2,Entire home/apt,2,1 bath,1,1,$92.00 ,506,4.29,4.69,4.82,4.66,4.9,4.82,4.8,4.74","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,108,,,"4354794,Downtown Nashville Riverfront Condo with Pool,15892790,Mark,5/23/14,t,2,t,t,3,District 19,36.17542,-86.78226,137,1,Entire home/apt,5,1 bath,1,5,$168.00 ,451,3.91,4.78,4.85,4.82,4.9,4.89,4.74,4.79","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,109,,,"4358798,East Nashville 1930's Cottage Unit B,16922948,Meagan,6/17/14,f,2,t,t,2,District 7,36.19218,-86.72327,179,2,Entire home/apt,4,1 bath,1,1,$103.00 ,103,0.93,4.61,4.68,4.64,4.84,4.78,4.72,4.58","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,110,,,"4365735,East Nashville 1930'a Cottage Unit A,16922948,Meagan,6/17/14,f,2,t,t,2,District 7,36.19213,-86.72512,350,2,Entire home/apt,8,1 bath,3,NA,,102,0.87,4.51,4.73,4.51,4.87,4.75,4.64,4.62","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,111,,,"4438136,Updated Historic Home, Vibrant Park, HVAC w/ UV L,10389445,Janet,12/2/13,t,1,t,t,1,District 24,36.1334,-86.8255,0,2,Entire home/apt,6,1 bath,2,NA,,203,1.76,4.99,4.97,4.99,5,4.99,4.98,4.87","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,112,,,"4476315,Nashville's Charming Poppy House, Walk to Music +,23224852,Jamie,11/1/14,t,1,t,t,1,District 19,36.14505,-86.78894,299,2,Entire home/apt,5,1 bath,2,3,$234.00 ,518,4.46,4.97,4.97,4.97,5,5,4.95,4.92","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,113,,,"4485271,DOWNTOWN Riverfront Condo close to BROADWAY ACTION,23271865,Harry,11/2/14,t,2,t,t,4,District 19,36.17332,-86.78052,279,2,Entire home/apt,4,1 bath,1,2,$150.00 ,258,2.24,4.79,4.88,4.82,4.93,4.93,4.69,4.75","{""delimiter"": "","", ""fields"": 30}",,,
